hnox_3,hnox_2,hnox_1,WT_3,WT_2,WT_1,Majority.protein.IDs,Fasta.headers,id,uniprot_id,Gene,description,,Significance_Pvalue,Fold change (hnox/WT),(-)Log t-test p value,Significance_PFDR,Fold change (hnox/WT),(-)Log t-test p value_,Score,dgc_1,dgc_2,dgc_3,Fold change(hnox/WT),,P_value,#NAME?,t-test Difference,#NAME?,t-test Difference_,gene_symbol,description,sig.FDR_dgc_vs_hnox,sig.PVal_dgc_vs_hnox,adj.P.Val_dgc_vs_hnox,P.Value_dgc_vs_hnox,B_dgc_vs_hnox,t_dgc_vs_hnox,average_intensity_dgc_vs_hnox,CI.R_dgc_vs_hnox,CI.L_dgc_vs_hnox,sig.FDR_dgc_vs_WT,logFC_dgc_vs_hnox,sig.PVal_dgc_vs_WT,adj.P.Val_dgc_vs_WT,P.Value_dgc_vs_WT,B_dgc_vs_WT,t_dgc_vs_WT,average_intensity_dgc_vs_WT,CI.R_dgc_vs_WT,CI.L_dgc_vs_WT,logFC_dgc_vs_WT,sig.PVal_hnox_vs_WT,sig.FDR_hnox_vs_WT,adj.P.Val_hnox_vs_WT,P.Value_hnox_vs_WT,B_hnox_vs_WT,t_hnox_vs_WT,average_intensity_hnox_vs_WT,CI.R_hnox_vs_WT,CI.L_hnox_vs_WT,logFC_hnox_vs_WT
13.94706,14.52863,14.39037,14.4153,14.30662,14.29874,A1B9E5,tr|A1B9E5|A1B9E5_PARDP DNA primase OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=dnaG PE=3 SV=1,2192,A1B9E5,dnaG,DNA primase,,,-0.051534971,0.103373788,,-0.051534971,0.103373788,17.457,14.96846268,14.31929919,14.39009657,-0.051534925,0.79891412,0.79891058,0.103373788,-0.051534971,0.103373788,-0.051534971,dnaG,DNA primase,0,0,0.35487437,0.199288143,-6.606949668,1.394788697,14.39606552,0.715205974,-0.174009162,0,0.270598406,0,0.476196533,0.290419786,-6.136546481,1.129153979,14.39606552,0.663671049,-0.225544088,0.219063481,0,0,0.905577187,0.797002046,-7.31419648,-0.265634719,14.39606552,0.393072643,-0.496142494,-0.051534925
17.91367,18.1628,18.02969,18.3493,17.95022,18.27855,A1B4F0,sp|A1B4F0|DNAJ_PARDP Chaperone protein DnaJ OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=dnaJ PE=3 SV=1,1245,A1B4F0,dnaJ,Chaperone protein DnaJ,,,-0.157299678,0.479542408,,-0.157299678,0.479542408,43.909,18.07004241,18.01795013,18.11817889,-0.157298981,0.344979581,0.344994362,0.479542408,-0.157299678,0.479542408,-0.157299678,dnaJ,Chaperone protein DnaJ,0,0,0.85537557,0.766563615,-7.531237714,0.306593481,18.09893365,0.281703718,-0.215034268,0,0.033334725,0,0.471968765,0.285471581,-6.125094772,-1.14015138,18.09893365,0.124404737,-0.372333248,-0.123964256,0,0,0.402310617,0.183981693,-6.312454919,-1.446744861,18.09893365,0.091070012,-0.405667973,-0.157298981
26.34826,26.24292,26.20413,26.14773,26.15235,26.12918,A1B4E9,sp|A1B4E9|DNAK_PARDP Chaperone protein DnaK OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=dnaK PE=3 SV=1,1244,A1B4E9,dnaK,Chaperone protein DnaK,,+,0.122021357,1.30979657,,0.122021357,1.30979657,323.31,25.97406929,26.08823547,25.91188833,0.122021719,0.101540101,0.101532214,1.30979657,0.122021357,1.30979657,0.122021357,dnaK,Chaperone protein DnaK,0,0,0.018060301,0.002192175,-2.080437826,-4.330925985,26.13319556,-0.12937485,-0.418040447,0,-0.273707649,0,0.160027595,0.041513638,-4.37486873,-2.400154092,26.13319556,-0.007353131,-0.296018728,-0.151685929,0,0,0.260713652,0.08758198,-5.634738099,1.930771893,26.13319556,0.266354518,-0.022311079,0.122021719
15.24417,15.52307,15.42681,15.58234,15.48569,15.39599,A1B5V5,tr|A1B5V5|A1B5V5_PARDP DNA polymerase III subunit epsilon OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=dnaQ PE=4 SV=1,1574,A1B5V5,dnaQ,DNA polymerase III subunit epsilon,,,-0.089988708,0.387200559,,-0.089988708,0.387200559,30.345,15.18735413,15.44277905,15.44617282,-0.089988872,0.41752086,0.417526487,0.387200559,-0.089988708,0.387200559,-0.089988708,dnaQ,DNA polymerase III subunit epsilon,0,0,0.812614574,0.701991682,-7.496792511,-0.395858798,15.41492959,0.18717809,-0.265671987,0,-0.039246948,0,0.416031162,0.226701465,-5.938246465,-1.30351884,15.41492959,0.097189218,-0.355660859,-0.12923582,0,0,0.620338577,0.389144066,-6.915750307,-0.907660043,15.41492959,0.136436167,-0.316413911,-0.089988872
20.97051,20.9384,20.89009,20.9154,20.90959,20.92994,A1B2U5,sp|A1B2U5|DTD_PARDP D-aminoacyl-tRNA deacylase OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=dtd PE=3 SV=1,849,A1B2U5,dtd,D-aminoacyl-tRNA deacylase,,,0.014691671,0.239814707,,0.014691671,0.239814707,92.153,20.97254064,20.97056321,21.03686852,0.01469206,0.598288643,0.598238088,0.239814707,0.014691671,0.239814707,0.014691671,dtd,D-aminoacyl-tRNA deacylase,0,0,0.412528511,0.245312055,-6.785956925,1.248301603,20.94821151,0.170685378,-0.050039596,0,0.060322891,0,0.337472591,0.157086351,-5.623313427,1.55233414,20.94821151,0.185377438,-0.035347536,0.075014951,0,0,0.88582313,0.768436768,-7.302218221,0.304032537,20.94821151,0.125054547,-0.095670427,0.01469206
18.55087,18.64051,18.49739,18.48992,18.61196,18.35501,A1B1X7,tr|A1B1X7|A1B1X7_PARDP tRNA-dihydrouridine(20/20a) synthase OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=dusA PE=3 SV=1,739,A1B1X7,dusA,tRNA-dihydrouridine(20/20a) synthase,,,0.077292124,0.381588101,,0.077292124,0.381588101,43.048,18.24136426,18.39166938,18.49719494,0.077292625,0.427993836,0.427996703,0.381588101,0.077292124,0.381588101,0.077292124,dusA,tRNA-dihydrouridine(20/20a) synthase,0,0,0.17641721,0.067016798,-5.604906494,-2.100009684,18.47509875,0.016294631,-0.388654937,0,-0.186180153,0,0.443606763,0.252398658,-6.026575519,-1.228191398,18.47509875,0.093587257,-0.311362312,-0.108887527,0,0,0.635779417,0.407333063,-6.948213099,0.871818286,18.47509875,0.27976741,-0.125182159,0.077292625
21.5813,21.5934,21.52482,21.46136,21.59126,21.4258,A1B3E5,tr|A1B3E5|A1B3E5_PARDP Deoxyuridine 5-triphosphate nucleotidohydrolase OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=dut PE=3 SV=1,999,A1B3E5,dut,Deoxyuridine 5-triphosphate nucleotidohydrolase,,,0.073701223,0.605533483,,0.073701223,0.605533483,69.194,21.9344889,21.60480315,21.59303234,0.073700658,0.27920797,0.279201295,0.605533483,0.073701223,0.605533483,0.073701223,dut,Deoxyuridine 5-triphosphate nucleotidohydrolase,0,0,0.319110828,0.167918539,-6.460591424,1.507932229,21.59002947,0.362764912,-0.07422961,0,0.144267651,0,0.178339805,0.050443553,-4.564609785,2.278275387,21.59002947,0.43646557,-0.000528951,0.21796831,0,0,0.676950678,0.462034246,-7.034104148,0.770343159,21.59002947,0.292197919,-0.144796603,0.073700658
18.1346,18.33073,18.25611,18.39491,18.44961,18.48885,A1B969,sp|A1B969|DXR_PARDP 1-deoxy-D-xylulose 5-phosphate reductoisomerase OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=dxr PE=3 SV=1,2144,A1B969,dxr,1-deoxy-D-xylulose 5-phosphate reductoisomerase,,+,-0.20397377,1.491729741,,-0.20397377,1.491729741,46.737,18.07901056,18.21497539,18.2802874,-0.203973856,0.051783763,0.051783061,1.491729741,-0.20397377,1.491729741,-0.20397377,dxr,1-deoxy-D-xylulose 5-phosphate reductoisomerase,0,0,0.673766381,0.521706262,-7.34066495,-0.66833813,18.2921209,0.118579383,-0.216694877,0,-0.049057747,0,0.080831068,0.008001298,-2.722087221,-3.447175616,18.2921209,-0.085394473,-0.420668733,-0.253031603,0,0,0.110903756,0.022687813,-4.302373296,-2.778837486,18.2921209,-0.036336726,-0.371610986,-0.203973856
20.07334,20.07174,19.94759,20.08817,20.07426,20.13788,A1AZ20,tr|A1AZ20|A1AZ20_PARDP 1-deoxy-D-xylulose-5-phosphate synthase OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=dxs PE=3 SV=1,160,A1AZ20,dxs,1-deoxy-D-xylulose-5-phosphate synthase,,,-0.06921196,0.685803272,,-0.06921196,0.685803272,86.412,19.9383353,19.97946664,19.87532399,-0.069211473,0.234316476,0.234318862,0.685803272,-0.06921196,0.685803272,-0.06921196,dxs,1-deoxy-D-xylulose-5-phosphate synthase,0,0,0.253219921,0.116552599,-6.129640727,-1.74766164,20.0206783,0.030631307,-0.230328806,0,-0.09984875,0,0.109428288,0.017060089,-3.490736196,-2.959076268,20.0206783,-0.038580166,-0.299540279,-0.169060222,0,0,0.490651832,0.258439105,-6.600113001,-1.211414627,20.0206783,0.061268584,-0.199691529,-0.069211473
19.72343,19.77745,19.77616,19.73596,19.79626,19.88006,A1B3F3,tr|A1B3F3|A1B3F3_PARDP Phosphogluconate dehydratase OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=edd PE=3 SV=1,1007,A1B3F3,edd,Phosphogluconate dehydratase,,,-0.045080821,0.42360018,,-0.045080821,0.42360018,50.88,20.03112456,19.98395835,19.74938314,-0.045080492,0.401260067,0.401248005,0.42360018,-0.045080821,0.42360018,-0.045080821,edd,Phosphogluconate dehydratase,0,0,0.188834721,0.074650697,-5.708979018,2.031992527,19.82819972,0.345081692,-0.020134309,0,0.162473692,0,0.363632436,0.178171795,-5.733495461,1.468189109,19.82819972,0.3000012,-0.065214801,0.1173932,0,0,0.768682924,0.587497454,-7.179673995,-0.563803417,19.82819972,0.137527509,-0.227688492,-0.045080492
24.33808,24.30876,24.24584,24.34989,24.37379,24.36717,A1B2K8,tr|A1B2K8|A1B2K8_PARDP Elongation factor P OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=efp PE=3 SV=1,799,A1B2K8,efp,Elongation factor P,,,-0.066057841,1.104431962,,-0.066057841,1.104431962,102.26,24.61495431,24.42854789,24.46633702,-0.066057946,0.128085554,0.128064251,1.104431962,-0.066057841,1.104431962,-0.066057841,efp,Elongation factor P,0,0,0.045303322,0.009073505,-3.580121886,3.36493607,24.38815239,0.34534352,0.06609649,0,0.205720005,0,0.177468541,0.049949666,-4.555070542,2.284434619,24.38815239,0.279285575,3.85E-05,0.139662059,0,0,0.546409881,0.309713396,-6.744606249,-1.080501451,24.38815239,0.07356557,-0.205681461,-0.066057946
23.26076,23.22983,23.22009,23.3963,23.35461,23.38468,A1B5N3,tr|A1B5N3|A1B5N3_PARDP Elongation factor P OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=efp PE=3 SV=1,1514,A1B5N3,efp,Elongation factor P,,+,-0.141636531,2.901787485,+,-0.141636531,2.901787485,61.746,23.62183762,23.38652066,23.50363788,-0.141637321,0.001254594,0.001254612,2.901787485,-0.141636531,2.901787485,-0.141636531,efp,Elongation factor P,0,0,0.021554399,0.002864319,-2.365018721,4.14207642,23.3731402,0.414380109,0.119832769,0,0.267106439,0,0.23553013,0.085551582,-5.068872729,1.945676334,23.3731402,0.272742789,-0.021804552,0.125469118,0,0,0.204037729,0.057485017,-5.229656096,-2.196400086,23.3731402,0.00563635,-0.288910991,-0.141637321
23.01979,22.92635,22.88107,22.95773,22.99509,23.00971,A1B0E6,tr|A1B0E6|A1B0E6_PARDP Probable GTP-binding protein EngB OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=engB PE=3 SV=1,489,A1B0E6,engB,Probable GTP-binding protein EngB,,,-0.045106888,0.443599904,,-0.045106888,0.443599904,121.72,23.11807936,23.05634336,23.12043938,-0.045106846,0.389175862,0.389200284,0.443599904,-0.045106888,0.443599904,-0.045106888,engB,Probable GTP-binding protein EngB,0,0,0.076562408,0.019552686,-4.37409564,2.872676036,23.00940038,0.279813071,0.031954753,0,0.155883912,0,0.216529609,0.073542907,-4.926227529,2.041433389,23.00940038,0.234706225,-0.013152093,0.110777066,0,0,0.6524191,0.42863935,-6.983640495,-0.831242647,23.00940038,0.078822313,-0.169036005,-0.045106846
21.91383,21.95868,21.68652,22.2179,22.05875,22.30362,A1B9D2,sp|A1B9D2|ENO_PARDP Enolase OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=eno PE=3 SV=1,2182,A1B9D2,eno,Enolase,,+,-0.340419134,1.43111851,,-0.340419134,1.43111851,154.56,21.57928456,21.70267907,21.87124554,-0.340420122,0.038317088,0.03831456,1.43111851,-0.340419134,1.43111851,-0.340419134,eno,Enolase,0,0,0.396667096,0.231168278,-6.73647844,-1.289928542,21.92138934,0.10422355,-0.374762295,0,-0.135269373,0,0.03368344,0.001648961,-1.096278564,-4.536174326,21.92138934,-0.236196572,-0.715182417,-0.475689495,0,0,0.070720723,0.010894247,-3.549308784,-3.246245784,21.92138934,-0.100927199,-0.579913044,-0.340420122
22.55216,22.56695,22.55478,22.62441,22.62608,22.5582,A1AZ38,tr|A1AZ38|A1AZ38_PARDP GTPase Era OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=era PE=3 SV=1,173,A1AZ38,era,GTPase Era,,,-0.044931412,0.919992154,,-0.044931412,0.919992154,113.95,22.40134688,22.7137605,22.6331708,-0.044931332,0.177850789,0.177850798,0.919992154,-0.044931412,0.919992154,-0.044931412,era,GTPase Era,0,0,0.850526142,0.760864143,-7.52859342,0.314340485,22.58120696,0.204934532,-0.155345899,0,0.024794316,0,0.884713502,0.804583548,-6.756377854,-0.255295575,22.58120696,0.1600032,-0.200277231,-0.020137016,0,0,0.765212373,0.58370877,-7.176128214,-0.56963606,22.58120696,0.135208884,-0.225071547,-0.044931332
21.92536,22.1388,21.73418,22.08935,21.72068,21.86806,A1B3K6,tr|A1B3K6|A1B3K6_PARDP Energy-dependent translational throttle protein EttA OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=ettA PE=3 SV=1,1040,A1B3K6,ettA,Energy-dependent translational throttle protein EttA,,,0.040082296,0.089979634,,0.040082296,0.089979634,165.45,21.58565535,21.65504047,21.73196049,0.040082712,0.812952133,0.812955479,0.089979634,0.040082296,0.089979634,0.040082296,ettA,Energy-dependent translational throttle protein EttA,0,0,0.14785315,0.05107368,-5.335585254,-2.274705541,21.82767648,0.001616527,-0.552072359,0,-0.275227916,0,0.236145165,0.086246142,-5.073373959,-1.943429674,21.82767648,0.041699239,-0.511989648,-0.235145204,0,0,0.871269579,0.748571877,-7.292627104,0.331275868,21.82767648,0.316927155,-0.236761732,0.040082712
22.01378,21.98762,21.94623,21.97141,22.0385,21.94678,A1B364,sp|A1B364|FABH_PARDP Beta-ketoacyl-[acyl-carrier-protein] synthase III OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=fabH PE=3 SV=1,930,A1B364,fabH,Beta-ketoacyl-[acyl-carrier-protein] synthase III,,,-0.003023148,0.030167158,,-0.003023148,0.030167158,156.32,21.78768631,22.01540749,21.98982661,-0.003023183,0.933381695,0.933311854,0.030167158,-0.003023148,0.030167158,-0.003023148,fabH,Beta-ketoacyl-[acyl-carrier-protein] synthase III,0,0,0.6378712,0.477811463,-7.285506274,-0.742589769,21.96635934,0.107025622,-0.210160049,0,-0.051567214,0,0.622943375,0.453217897,-6.46303888,-0.786124893,21.96635934,0.104002438,-0.213183232,-0.054590397,0,0,0.988573816,0.966283604,-7.352348413,-0.043535124,21.96635934,0.155569652,-0.161616018,-0.003023183
18.05125,18.72711,18.34579,18.68026,18.47153,18.7605,A1B8X8,tr|A1B8X8|A1B8X8_PARDP 3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=fabZ PE=3 SV=1,2080,A1B8X8,fabZ,3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ,,,-0.262715658,0.543002995,,-0.262715658,0.543002995,17.716,18.37230172,18.44745165,18.44704982,-0.262715851,0.313860331,0.313858235,0.543002995,-0.262715658,0.543002995,-0.262715658,fabZ,3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ,0,0,0.85537557,0.766789904,-7.531173604,0.306479712,18.47813987,0.403104339,-0.308004888,0,0.047549725,0,0.394470532,0.201610293,-5.83636558,-1.38684402,18.47813987,0.140388488,-0.570720739,-0.215166125,0,0,0.320700794,0.127494636,-5.980036175,-1.693323732,18.47813987,0.092838763,-0.618270464,-0.262715851
14.79925,14.64954,14.85121,14.71973,14.54165,14.71256,A1B5Z5,tr|A1B5Z5|A1B5Z5_PARDP Sulfur carrier protein FdhD OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=fdhD PE=3 SV=1,1604,A1B5Z5,fdhD,Sulfur carrier protein FdhD,,,0.108685493,0.576833639,,0.108685493,0.576833639,9.1943,14.89916884,14.78143609,14.82632696,0.108685566,0.265051254,0.26504381,0.576833639,0.108685493,0.576833639,0.108685493,fdhD,Sulfur carrier protein FdhD,0,0,0.561446655,0.38680215,-7.140688898,0.912361539,14.75342944,0.241645781,-0.103687779,0,0.068979001,0,0.168092421,0.044986873,-4.453328568,2.349908172,14.75342944,0.350331348,0.004997787,0.177664567,0,0,0.405085947,0.186449814,-6.324306875,1.437546633,14.75342944,0.281352347,-0.063981214,0.108685566
19.34612,19.3331,19.2902,19.08615,19.13471,19.09711,A1B5W6,tr|A1B5W6|A1B5W6_PARDP Protein FdhE homolog OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=fdhE PE=3 SV=1,1580,A1B5W6,fdhE,Protein FdhE homolog,,+,0.21715037,3.198195446,+,0.21715037,3.198195446,32.288,19.19164354,19.21549265,19.29357271,0.217151081,0.000694275,0.000694371,3.198195446,0.21715037,3.198195446,0.21715037,fdhE,Protein FdhE homolog,0,0,0.243514105,0.110137829,-6.077107657,-1.784190183,19.22089951,0.025081743,-0.204222448,0,-0.089570352,0,0.145815883,0.033125212,-4.153003038,2.541335138,19.22089951,0.242232824,0.012928633,0.127580729,0,0,0.02960512,0.002208845,-1.873932913,4.32552532,19.22089951,0.331803177,0.102498986,0.217151081
22.06817,22.54543,22.35864,22.54033,22.41912,22.53201,A1B8V0,tr|A1B8V0|A1B8V0_PARDP Signal recognition particle protein OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=ffh PE=3 SV=1,2059,A1B8V0,ffh,Signal recognition particle protein,,,-0.173077901,0.528112338,,-0.173077901,0.528112338,237.48,22.14144121,22.28651684,22.43506573,-0.173077557,0.3385436,0.338535724,0.528112338,-0.173077901,0.528112338,-0.173077901,ffh,Signal recognition particle protein,0,0,0.860759974,0.7747225,-7.534827093,-0.295624656,22.36963664,0.24542141,-0.318230007,0,-0.036404299,0,0.29727907,0.125687031,-5.421039866,-1.701117819,22.36963664,0.072343853,-0.491307564,-0.209481856,0,0,0.415574168,0.195909129,-6.365141131,-1.405493164,22.36963664,0.108748151,-0.454903265,-0.173077557
18.33729,18.24711,17.98767,18.26251,18.09637,18.14909,A1AXZ2,sp|A1AXZ2|SFGH_PARDP S-formylglutathione hydrolase OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=fghA PE=1 SV=1,17,A1AXZ2,fghA,S-formylglutathione hydrolase,,,0.021366119,0.064259033,,0.021366119,0.064259033,22.766,18.09662728,18.07130134,17.87625178,0.021365879,0.865888666,0.865893197,0.064259033,0.021366119,0.064259033,0.021366119,fghA,S-formylglutathione hydrolase,0,0,0.25973942,0.121288861,-6.166424199,-1.721871169,18.1249139,0.05742575,-0.409352923,0,-0.175963586,0,0.35140028,0.16669991,-5.675518275,-1.512797849,18.1249139,0.07879163,-0.387987044,-0.154597707,0,0,0.9266893,0.83933072,-7.329129168,0.20907332,18.1249139,0.254755216,-0.212023458,0.021365879
17.61175,18.40737,17.89988,18.23221,18.08938,18.37129,A1B1M8,sp|A1B1M8|FTHS_PARDP Formate--tetrahydrofolate ligase OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=fhs2 PE=3 SV=1,688,A1B1M8,fhs2,Formate--tetrahydrofolate ligase,,,-0.257960637,0.450726906,,-0.257960637,0.450726906,87.247,17.67810284,17.70256452,18.03647943,-0.257960372,0.38621105,0.386211161,0.450726906,-0.257960637,0.450726906,-0.257960637,fhs2,Formate--tetrahydrofolate ligase,0,0,0.584118233,0.41166163,-7.183601823,-0.864397981,18.00322531,0.276223852,-0.610792614,0,-0.167284381,0,0.190576716,0.058057195,-4.693481421,-2.197340264,18.00322531,0.018263481,-0.868752986,-0.425244753,0,0,0.442885777,0.21799055,-6.455419649,-1.332942282,18.00322531,0.185547862,-0.701468605,-0.257960372
20.61553,20.55218,20.52189,20.44341,20.46748,20.36868,A1AZR0,sp|A1AZR0|FMT_PARDP Methionyl-tRNA formyltransferase OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=fmt PE=3 SV=1,320,A1AZR0,fmt,Methionyl-tRNA formyltransferase,,+,0.136677424,1.551807567,,0.136677424,1.551807567,76.677,20.51790359,20.50066904,20.52213314,0.136677598,0.028312618,0.028310916,1.551807567,0.136677424,1.551807567,0.136677424,fmt,Methionyl-tRNA formyltransferase,0,0,0.534130768,0.360250782,-7.088683731,-0.967174695,20.50109754,0.067565093,-0.16682954,0,-0.049632224,0,0.297902944,0.12617196,-5.427315062,1.696238386,20.50109754,0.20424269,-0.030151943,0.087045374,0,0,0.125971474,0.027261087,-4.488340847,2.663413081,20.50109754,0.253874914,0.019480281,0.136677598
22.42334,22.31177,22.41327,22.30329,22.3061,22.30035,A1B5A7;A1BBS1,sp|A1B5A7|FOLD1_PARDP Bifunctional protein FolD 1 OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=folD1 PE=3 SV=1;sp|A1BBS1|FOLD2_PARDP Bifunctional protein FolD 2 OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=folD2 PE=3 SV=1,1445,A1B5A7,folD1,Bifunctional protein FolD 1,,,0.079545339,1.0476573,,0.079545339,1.0476573,157.61,22.35184293,22.29348732,22.16470041,0.079545233,0.154940734,0.154950678,1.0476573,0.079545339,1.0476573,0.079545339,folD1,Bifunctional protein FolD 1,0,0,0.238146363,0.105697001,-6.038733405,-1.810660372,22.31868237,0.029470771,-0.255032463,0,-0.112780846,0,0.748819035,0.607338379,-6.63764382,-0.53358712,22.31868237,0.109016004,-0.17548723,-0.033235613,0,0,0.466362622,0.2354614,-6.523259914,1.277073252,22.31868237,0.22179685,-0.062706383,0.079545233
19.33535,19.30231,19.31359,19.18355,19.26407,19.25968,A1BA17,sp|A1BA17|GCH4_PARDP GTP cyclohydrolase FolE2 OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=folE2 PE=3 SV=1,2307,A1BA17,folE2,GTP cyclohydrolase FolE2,,+,0.081317266,1.362581783,,0.081317266,1.362581783,51.587,19.2986746,19.32077152,19.19524534,0.081317811,0.075448365,0.075452752,1.362581783,0.081317266,1.362581783,0.081317266,folE2,GTP cyclohydrolase FolE2,0,0,0.591724613,0.421938746,-7.202162727,-0.843848714,19.27480389,0.077674282,-0.168712298,0,-0.045519008,0,0.680384073,0.524557431,-6.555239499,0.663651855,19.27480389,0.158992093,-0.087394487,0.035798803,0,0,0.378482296,0.168027033,-6.233078059,1.507500569,19.27480389,0.204511101,-0.041875479,0.081317811
24.40915,24.31978,24.33207,24.33869,24.37621,24.34041,A1B966,sp|A1B966|RRF_PARDP Ribosome-recycling factor OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=frr PE=3 SV=1,2142,A1B966,frr,Ribosome-recycling factor,,,0.001899719,0.020742502,,0.001899719,0.020742502,135.18,24.71251997,24.46931963,24.48769487,0.001899533,0.954708388,0.954640463,0.020742502,0.001899719,0.020742502,0.001899719,frr,Ribosome-recycling factor,0,0,0.080909626,0.021143421,-4.45405847,2.823276491,24.42065039,0.366924689,0.038759074,0,0.202841882,0,0.119116168,0.02027617,-3.664341461,2.849715352,24.42065039,0.368824223,0.040658608,0.204741415,0,0,0.993159764,0.979519485,-7.353014367,0.026438861,24.42065039,0.165982341,-0.162183274,0.001899533
20.43582,20.5295,20.46215,20.59949,20.54498,20.54745,A1BAK8,tr|A1BAK8|A1BAK8_PARDP Cell division protein FtsA OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=ftsA PE=3 SV=1,2418,A1BAK8,ftsA,Cell division protein FtsA,,,-0.088150024,1.251113163,,-0.088150024,1.251113163,117.51,20.38851349,20.48689707,20.44036961,-0.088149739,0.066666353,0.066678183,1.251113163,-0.088150024,1.251113163,-0.088150024,ftsA,Cell division protein FtsA,0,0,0.652512315,0.495560577,-7.308803574,-0.712068094,20.49279703,0.082178456,-0.156639631,0,-0.037230587,0,0.160316919,0.041656215,-4.378222497,-2.398010252,20.49279703,-0.005971283,-0.24478937,-0.125380326,0,0,0.321533963,0.128183919,-5.989612668,-1.685942158,20.49279703,0.031259305,-0.207558783,-0.088149739
20.18264,20.50477,20.20651,20.54648,20.45524,20.53564,A1AZV8,tr|A1AZV8|A1AZV8_PARDP ATP-dependent zinc metalloprotease FtsH OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=ftsH PE=3 SV=1,357,A1AZV8,ftsH,ATP-dependent zinc metalloprotease FtsH,,,-0.21448199,0.93227783,,-0.21448199,0.93227783,129.1,20.02060841,20.23756392,20.21957875,-0.214481582,0.167069134,0.167063593,0.93227783,-0.21448199,0.93227783,-0.21448199,ftsH,ATP-dependent zinc metalloprotease FtsH,0,0,0.346968049,0.192061273,-6.578342758,-1.417444976,20.32322555,0.08478853,-0.362232525,0,-0.138721997,0,0.066630827,0.006262626,-2.471339052,-3.608992436,20.32322555,-0.129693052,-0.576714107,-0.353203579,0,0,0.204392462,0.057931441,-5.237199018,-2.19154746,20.32322555,0.009028946,-0.43799211,-0.214481582
